206.800000,432.800000,171.900000,206.180540,434.800000,172.955400,14.183000,82.808000,26.098000
192.300000,366.400000,155.200000,191.300000,368.400000,155.200000,13.762200,80.856000,23.121800
187.500000,346.400000,151.200000,186.500000,348.400000,151.200000,13.341500,78.904000,20.145500
181.200000,319.600000,145.900000,180.200000,322.600000,144.900000,12.920700,76.952000,17.169300
173.800000,286.100000,139.100000,172.893530,288.785500,137.151400,12.500000,75.000000,14.193000
497.500000,570.200000,194.400000,494.500000,580.200000,196.400000,-31.522000,68.164000,-164.140000
511.200000,548.500000,183.100000,511.451900,551.699100,182.509140,-31.072000,68.164000,-157.060000
522.100000,532.700000,174.700000,525.293500,529.356400,171.284800,-30.622000,68.164000,-149.980000
542.200000,500.000000,157.700000,548.200000,490.000000,151.700000,-30.172000,68.164000,-142.900000
437.700000,577.200000,197.100000,437.532300,578.929900,198.262000,-38.190000,51.849000,-134.660000
462.600000,549.100000,165.500000,464.727000,545.936000,160.838000,-40.400000,49.880000,27.900000
40.500000,364.600000,120.100000,41.500000,367.600000,121.100000,-149.419000,109.186000,-134.286000
56.400000,391.900000,135.000000,56.289080,392.609520,135.342850,-149.910000,111.390000,-138.240000
66.000000,408.400000,143.900000,66.765300,410.243400,145.085500,-149.910000,107.640000,-136.460000
79.300000,429.900000,155.800000,78.300000,429.900000,155.800000,-150.009000,110.666000,-141.367000
100.500000,468.900000,176.600000,99.500000,466.900000,176.600000,-150.206000,111.159000,-143.728000
112.100000,491.400000,188.500000,109.823500,488.542600,186.865600,-148.540000,113.230000,-148.310000
121.000000,508.200000,197.400000,118.893200,504.585000,197.266600,-152.070000,111.390000,-147.180000
521.400000,574.500000,175.400000,522.194370,575.272960,177.981900,-38.494000,73.168000,46.559000
553.400000,530.900000,160.900000,553.400000,531.900000,162.900000,-38.993300,73.501600,41.723000
569.600000,509.300000,153.700000,565.927200,515.438200,157.325600,-38.519000,73.339000,38.991000
581.300000,492.700000,148.300000,586.893700,487.115700,147.881240,-41.939000,75.161000,27.843000
104.200000,346.700000,149.200000,101.200000,342.700000,149.200000,-151.174000,107.512000,-158.797000
116.900000,370.200000,157.700000,113.948200,365.974800,158.509030,-152.080000,107.620000,-144.170000
132.100000,399.900000,168.300000,129.230200,395.684600,168.095610,-152.850000,111.380000,-166.640000
144.300000,423.600000,176.800000,142.300000,419.600000,177.800000,-153.886000,110.825000,-148.874000
165.400000,472.600000,193.700000,163.400000,469.600000,194.700000,-154.789000,111.930000,-145.566000
173.400000,490.900000,200.100000,173.641910,491.141380,203.269600,-156.210000,111.380000,-141.020000
184.200000,515.300000,208.600000,180.833100,509.519900,208.178920,-156.210000,115.130000,-137.050000
27.000000,370.500000,140.300000,27.914800,372.624900,143.935000,39.699000,62.122000,21.733000
253.200000,513.600000,95.700000,255.834100,508.498900,94.321800,-15.771000,83.388000,37.983000
271.200000,461.200000,87.400000,273.200000,456.200000,86.400000,-17.032000,88.061500,33.790500
282.200000,428.400000,82.200000,283.557300,423.278600,81.525390,-18.293000,92.735000,29.598000
285.600000,349.900000,148.100000,284.014900,351.482400,150.677600,-167.360000,86.980000,-146.820000
294.100000,390.900000,151.700000,293.100000,392.900000,153.700000,-168.230000,88.666700,-149.777000
297.300000,411.500000,153.800000,296.300000,413.500000,155.800000,-168.927000,89.508300,-149.935000
305.400000,459.600000,158.700000,305.670330,461.850600,159.851900,-169.970000,92.040000,-155.690000
310.200000,487.000000,161.500000,309.200000,490.000000,162.500000,-170.320000,91.191700,-150.252000
319.400000,549.000000,167.900000,318.400000,552.000000,167.900000,-171.017000,92.033300,-150.410000
325.500000,590.400000,172.100000,324.396800,593.984000,172.264270,-171.540000,92.030000,-147.770000
572.300000,404.300000,144.600000,572.300000,403.300000,144.600000,164.810000,110.920000,117.320000
555.200000,453.000000,166.200000,555.088590,451.708700,166.854300,160.320000,112.760000,122.180000
546.200000,477.200000,177.100000,546.154050,475.281800,178.364600,155.830000,114.600000,127.040000
539.000000,495.200000,185.200000,539.000000,492.200000,187.200000,151.340000,116.440000,131.900000
529.100000,519.000000,196.000000,529.100000,516.000000,198.000000,146.850000,118.280000,136.760000
465.100000,475.600000,156.100000,464.413130,477.438300,158.413000,162.370000,131.590000,38.456000
453.400000,507.900000,190.900000,453.800170,508.314480,189.319300,160.790000,132.980000,-77.854000
556.400000,509.300000,135.900000,557.286320,508.282600,136.534340,137.850000,109.460000,-151.600000
538.700000,528.900000,145.300000,539.700000,527.900000,146.300000,138.255000,109.885000,-148.423000
525.400000,543.500000,152.300000,527.400000,541.500000,152.300000,138.660000,110.310000,-145.245000
502.600000,567.400000,163.900000,504.600000,565.400000,163.900000,139.065000,110.735000,-142.067000
484.200000,586.300000,173.200000,487.101200,583.932700,173.340180,139.470000,111.160000,-138.890000
307.800000,285.100000,168.600000,305.680900,280.336200,167.729830,-160.890000,85.340000,-45.360000
314.700000,304.800000,166.900000,315.115080,306.172400,166.620450,-160.400000,81.590000,-35.924000
324.300000,331.000000,164.600000,327.300000,339.000000,164.600000,-159.910000,77.840000,-26.488000
412.900000,568.300000,156.400000,412.900000,567.300000,161.400000,14.808000,100.165000,30.111500
393.300000,508.500000,159.300000,393.565060,506.722700,162.180600,14.843000,98.290000,29.466000
386.800000,488.500000,160.300000,386.477360,486.304400,162.983400,18.100000,96.420000,21.871000
365.000000,422.100000,163.600000,365.000000,420.100000,163.600000,17.674700,94.544300,22.218300
354.100000,388.900000,165.200000,354.313220,386.109000,163.499100,18.170000,92.670000,20.580000
238.200000,548.200000,155.300000,239.571500,542.418900,156.256560,1.990000,80.670000,-145.870000
237.200000,520.400000,152.600000,238.578900,521.146810,152.927570,1.990000,84.420000,-146.990000
236.500000,499.500000,150.600000,236.500000,496.500000,150.600000,3.048890,82.107400,-150.695000
236.000000,457.700000,146.500000,236.000000,454.700000,146.500000,3.613810,82.055100,-154.005000
234.000000,422.900000,143.100000,232.735600,415.755800,142.827880,5.800000,80.670000,-149.930000
231.000000,395.200000,140.400000,230.375330,394.388850,141.145720,3.545400,82.565000,-166.610000
227.700000,367.600000,137.700000,225.700000,364.600000,137.700000,5.308540,81.898500,-163.933000
224.800000,339.800000,134.900000,222.800000,336.800000,134.900000,5.873450,81.846300,-167.242000
265.500000,515.300000,115.300000,264.273800,515.402830,117.095800,-7.130000,89.280000,133.690000
268.100000,494.700000,112.300000,267.880630,493.503100,114.879300,-7.130000,89.280000,118.690000
271.700000,467.200000,108.300000,271.700000,466.200000,110.300000,-7.680890,87.458000,119.271000
275.700000,439.800000,104.300000,276.700000,437.800000,106.300000,-8.145560,86.408500,114.679000
282.900000,398.900000,98.300000,284.490900,396.532000,100.879000,-7.062900,83.653000,104.620000
287.800000,371.600000,94.300000,288.912500,368.971600,96.149600,-10.330000,85.520000,110.900000
461.100000,489.200000,202.300000,462.982000,486.223900,200.514700,-5.587200,49.533000,-136.860000
465.400000,463.700000,178.700000,467.140200,459.445800,174.379800,-7.700000,47.590000,37.700000
430.600000,419.200000,101.700000,429.901690,417.202700,103.940800,166.370000,76.640000,-131.730000
422.000000,452.700000,95.800000,422.000000,448.700000,98.800000,165.527000,77.890000,-139.100000
416.300000,472.500000,92.300000,417.300000,467.500000,95.300000,164.683000,79.140000,-146.470000
406.700000,505.700000,86.500000,408.885600,498.494900,90.079600,163.840000,80.390000,-153.840000
399.700000,316.200000,97.100000,398.700000,312.200000,94.100000,167.379000,93.052700,39.694900
391.700000,343.000000,95.400000,391.109250,339.254600,92.818400,166.670000,92.229000,43.793000
385.700000,363.100000,94.200000,385.111740,360.231100,91.622300,166.680000,92.227000,32.545000
378.000000,390.000000,92.500000,378.000000,387.000000,90.500000,165.957000,90.743200,36.903900
369.100000,423.800000,90.400000,369.100000,421.800000,89.400000,165.483000,89.973300,35.973600
361.900000,450.800000,88.800000,361.652840,448.934900,88.482880,165.190000,86.617000,31.058000
351.100000,491.300000,86.300000,351.814650,490.048000,85.261400,164.340000,90.360000,38.359000
343.500000,518.200000,84.600000,344.500000,517.200000,84.600000,164.061000,87.663800,33.182600
420.900000,568.200000,179.900000,420.727760,567.307320,179.777970,22.437000,107.400000,24.119000
408.800000,543.100000,182.000000,408.800000,542.100000,181.000000,23.224700,104.283000,20.468700
390.300000,505.500000,185.200000,390.300000,504.500000,184.200000,24.012300,101.167000,16.818300
372.600000,467.500000,188.300000,372.890920,466.656940,186.978700,24.800000,98.050000,13.168000
257.500000,290.400000,171.200000,254.500000,290.400000,171.200000,-160.469000,93.811600,-143.720000
267.900000,323.800000,172.900000,264.853900,322.655800,172.746350,-162.660000,92.843000,-138.590000
282.500000,370.500000,175.400000,280.500000,371.500000,175.400000,-161.773000,93.123200,-142.420000
291.500000,396.900000,177.900000,290.500000,397.900000,177.900000,-162.425000,92.779000,-141.770000
307.100000,443.100000,182.600000,305.875000,443.294910,181.394900,-160.420000,92.148000,-149.260000
316.800000,476.600000,185.000000,318.080700,481.970100,185.057270,-163.680000,93.930000,-140.070000
325.000000,503.300000,186.900000,325.000000,504.300000,185.900000,-164.380000,91.746500,-139.820000
336.700000,543.600000,189.800000,337.700000,544.600000,188.800000,-165.032000,91.402300,-139.170000
346.300000,584.400000,192.600000,346.436470,583.425290,191.324700,-166.850000,90.130000,-135.260000
262.900000,277.400000,118.300000,260.900000,277.400000,118.300000,-175.097000,100.114000,33.547600
264.600000,298.000000,122.400000,263.207000,298.327190,123.097970,-174.950000,101.320000,27.450000
267.500000,325.300000,127.900000,265.794800,325.678290,126.574700,-173.840000,101.330000,40.090000
272.000000,373.100000,137.500000,271.000000,374.100000,136.500000,-173.889000,102.753000,33.318400
273.800000,393.600000,141.700000,272.800000,394.600000,140.700000,-173.486000,103.632000,33.242100
277.500000,427.700000,148.500000,276.496100,428.611800,146.843000,-173.610000,105.050000,36.491000
282.000000,461.800000,155.400000,281.608960,463.070000,153.255200,-172.350000,105.070000,29.090000
286.400000,495.800000,162.300000,286.400000,496.800000,159.300000,-172.278000,106.271000,33.012900
229.800000,284.500000,179.900000,228.800000,280.500000,178.900000,-164.488000,95.957500,31.810600
245.400000,337.800000,187.000000,243.799500,333.536900,185.856200,-163.690000,97.293000,32.454000
253.700000,364.400000,189.400000,252.700000,361.400000,188.400000,-162.983000,98.573600,33.659600
262.400000,391.000000,190.600000,261.400000,389.000000,189.600000,-162.231000,99.881600,34.584100
275.500000,430.600000,195.500000,275.241750,432.720000,196.273170,-161.660000,101.080000,36.633000
286.700000,463.100000,201.600000,284.509500,458.978500,200.282500,-160.590000,102.580000,35.590000
301.200000,502.200000,206.000000,300.200000,501.200000,206.000000,-159.974000,103.806000,37.357700
262.700000,502.700000,137.700000,261.780540,507.624600,141.279100,-4.585300,80.545000,-148.240000
263.100000,482.200000,133.600000,262.100000,485.200000,136.600000,-3.814350,79.395900,-149.876000
263.600000,461.600000,129.500000,263.600000,464.600000,131.500000,-3.333080,78.742800,-150.630000
264.100000,434.100000,123.900000,264.100000,436.100000,125.900000,-2.851810,78.089700,-151.383000
264.600000,399.800000,117.100000,264.860220,397.133500,118.067340,-0.922130,74.957000,-156.550000
266.000000,365.500000,110.200000,266.158650,369.797800,111.582800,-3.048000,78.767000,-149.360000
268.700000,317.600000,100.500000,269.700000,317.600000,100.500000,-1.408000,76.130200,-153.644000
323.700000,548.200000,142.200000,324.700000,546.200000,144.200000,3.377230,84.462100,5.293170
322.200000,520.300000,139.600000,323.334500,517.594700,140.365910,3.060000,84.530000,8.190000
321.100000,499.400000,137.600000,322.100000,496.400000,138.600000,2.984040,85.613800,9.760400
319.500000,471.600000,134.900000,320.500000,468.600000,134.900000,2.787440,86.189700,11.994000
317.600000,436.800000,131.600000,317.600000,433.800000,131.600000,2.590850,86.765600,14.227600
315.700000,402.000000,128.200000,315.354940,398.629300,128.987810,2.528500,88.283000,13.885000
314.500000,374.200000,125.600000,314.678370,370.914500,124.950830,2.418500,88.283000,20.238000
313.600000,353.300000,123.600000,313.600000,349.300000,122.600000,2.001060,88.493300,20.928500
311.500000,283.700000,116.900000,311.843990,279.522400,114.322500,1.570000,88.270000,23.532000
322.200000,542.000000,114.800000,323.985400,543.848900,115.645050,-1.457700,84.749000,-151.220000
327.700000,479.200000,114.100000,328.700000,481.200000,114.100000,-1.373640,86.262900,-148.016000
330.300000,437.300000,113.600000,331.300000,439.300000,113.600000,-1.523880,86.751500,-147.914000
331.500000,409.300000,113.300000,332.214220,411.432300,111.931400,-1.250500,89.339000,-141.250000
332.500000,374.400000,112.900000,333.500000,377.400000,112.900000,-1.824350,87.728800,-147.712000
334.800000,332.400000,112.400000,335.800000,335.400000,113.400000,-1.974590,88.217400,-147.612000
337.300000,304.500000,112.100000,338.586700,311.830500,112.682700,-2.179200,87.487000,-152.040000
340.100000,269.700000,111.700000,341.029660,269.479860,113.477000,-2.410000,89.340000,-146.340000
341.300000,241.700000,111.400000,342.300000,244.700000,112.400000,-2.425300,89.683300,-147.308000
379.200000,513.700000,77.200000,380.200000,515.700000,76.200000,-19.249100,93.992500,51.698800
393.000000,474.200000,81.100000,393.317820,476.134600,81.491870,-18.783000,97.178000,44.237000
400.400000,454.700000,83.000000,403.029000,449.436900,81.611700,-18.625000,95.285000,52.421000
409.200000,428.200000,85.600000,411.200000,424.200000,85.600000,-18.128100,98.978300,43.394600
422.400000,388.600000,89.500000,425.400000,382.600000,90.500000,-17.754500,100.640000,40.626600
435.000000,348.700000,93.400000,437.811400,341.684800,95.141900,-17.350000,102.810000,36.294000
327.300000,500.400000,73.200000,326.883970,505.988800,70.621400,-18.256000,88.146000,-161.770000
338.800000,467.300000,74.400000,338.604490,470.995300,73.605020,-20.210000,88.190000,104.090000
301.400000,475.900000,84.000000,304.995900,474.494500,84.588170,-12.791000,92.352000,31.877000
310.300000,456.900000,84.000000,312.300000,454.900000,85.000000,-13.981700,92.811000,35.103700
325.700000,395.900000,84.000000,326.700000,393.900000,85.000000,-15.172300,93.270000,38.330300
335.500000,362.300000,84.000000,335.241220,360.308100,84.794710,-16.363000,93.729000,41.557000
389.400000,535.300000,105.300000,390.611400,537.147400,105.088310,-11.030000,99.240000,122.810000
396.100000,501.100000,108.700000,397.100000,503.100000,108.700000,-9.502310,99.237700,125.613000
401.700000,473.800000,111.400000,402.700000,474.800000,110.400000,-8.278080,99.236900,129.421000
406.200000,432.300000,115.400000,406.982860,433.570100,115.008960,-5.840000,99.230000,129.210000
409.400000,404.600000,118.100000,411.182300,405.488420,116.816300,-6.740000,99.240000,140.050000
431.300000,423.400000,128.700000,430.185400,426.300300,126.319500,175.120000,84.406000,38.999000
423.000000,483.700000,112.400000,422.718790,480.985600,115.980100,172.950000,78.770000,-144.650000
394.400000,497.200000,129.200000,395.749400,496.157800,129.845650,-0.700000,98.120000,19.404000
394.800000,469.300000,131.300000,395.800000,469.300000,131.300000,-0.980000,97.182500,24.695500
395.700000,441.400000,133.500000,395.700000,443.400000,132.500000,-1.260000,96.245000,29.987000
397.200000,413.500000,135.600000,397.200000,417.500000,134.600000,-1.540000,95.307500,35.278500
398.700000,378.700000,138.300000,397.934600,383.779500,136.171900,-1.820000,94.370000,40.570000
